date,open,close,high,low
22.11.2017,211.84,211.83,211.93,211.48
21.11.2017,211.27,211.81,212.05,211.27
20.11.2017,211.15,211.21,211.37,211.12
17.11.2017,211.01,211.13,211.25,210.86
16.11.2017,211.07,210.92,211.12,210.77
15.11.2017,211.94,211.87,212.26,211.82
14.11.2017,211.28,211.65,211.79,211.28
13.11.2017,211.26,211.39,211.76,211.26
10.11.2017,211.65,211.20,211.79,211.20
09.11.2017,212.57,211.71,212.67,211.45
08.11.2017,212.82,212.59,213.10,212.59
07.11.2017,212.11,212.82,213.00,212.11
06.11.2017,212.19,212.11,212.56,212.11
03.11.2017,211.90,212.04,212.26,211.90
02.11.2017,211.86,211.90,212.02,211.61
01.11.2017,211.69,211.90,212.14,211.69
30.10.2017,210.72,211.69,211.72,210.66
27.10.2017,210.49,210.88,211.00,210.44
26.10.2017,209.59,210.50,210.66,209.47
25.10.2017,209.61,209.54,209.69,209.28
24.10.2017,210.03,209.43,210.03,209.40
23.10.2017,209.93,210.05,210.16,209.89
20.10.2017,209.94,209.64,209.96,209.58
19.10.2017,210.18,210.22,210.50,210.15
18.10.2017,210.87,210.21,210.94,210.21
17.10.2017,210.58,210.58,211.01,210.54
16.10.2017,210.11,210.66,210.71,210.05
13.10.2017,209.68,210.15,210.25,209.48
12.10.2017,209.06,209.44,209.62,209.06
11.10.2017,208.78,208.92,209.17,208.78
10.10.2017,208.99,208.89,209.12,208.73
09.10.2017,208.56,208.97,209.19,208.56
06.10.2017,208.65,208.60,208.65,208.17
05.10.2017,208.22,208.69,208.97,208.14
04.10.2017,208.98,208.21,208.98,207.95
02.10.2017,208.84,208.80,209.05,208.60
29.09.2017,208.96,208.87,209.43,208.87
28.09.2017,208.46,208.68,208.94,208.32
27.09.2017,209.49,208.47,209.49,208.47
26.09.2017,209.55,209.33,209.66,209.29
25.09.2017,209.06,209.51,209.55,208.92
22.09.2017,209.10,208.92,209.21,208.92
21.09.2017,209.08,208.95,209.17,208.71
20.09.2017,209.43,209.32,209.80,209.28
19.09.2017,209.34,209.33,209.80,209.29
18.09.2017,209.37,209.15,209.83,209.15
15.09.2017,209.63,209.31,209.75,209.23
14.09.2017,209.74,209.46,209.87,209.46
13.09.2017,209.91,209.70,210.05,209.67
12.09.2017,210.56,209.75,210.58,209.67
11.09.2017,210.84,210.52,210.98,210.52
08.09.2017,211.52,210.74,211.52,210.68
07.09.2017,210.05,211.33,211.41,209.74
06.09.2017,210.68,210.01,210.73,210.01
05.09.2017,210.06,210.67,210.67,209.92
04.09.2017,209.96,210.04,210.13,209.90
01.09.2017,210.11,209.63,210.31,209.55
31.08.2017,209.78,210.02,210.30,209.72
30.08.2017,209.72,209.70,209.97,209.70
29.08.2017,209.74,209.85,210.10,209.74
28.08.2017,209.42,209.46,209.77,209.32
25.08.2017,209.47,209.44,209.49,209.04
24.08.2017,209.55,209.37,209.61,209.37
23.08.2017,209.45,209.39,209.53,209.05
22.08.2017,209.73,209.26,209.73,209.22
21.08.2017,209.57,209.68,209.97,209.54
18.08.2017,209.71,209.45,209.91,209.41
17.08.2017,209.35,209.61,209.61,209.22
16.08.2017,209.17,209.25,209.48,208.94
15.08.2017,209.49,209.17,209.63,208.89
14.08.2017,209.73,209.59,209.86,209.44
11.08.2017,209.64,209.79,209.87,209.62
10.08.2017,209.53,209.33,209.81,209.29
09.08.2017,209.29,209.39,209.67,209.29
08.08.2017,209.38,209.13,209.38,209.13
07.08.2017,209.17,209.24,209.31,208.83
04.08.2017,209.21,209.01,209.34,209.01
03.08.2017,208.71,209.37,209.37,208.71
02.08.2017,208.75,209.02,209.02,208.75
01.08.2017,208.19,208.96,208.96,208.19
31.07.2017,208.17,208.13,208.17,207.93
28.07.2017,208.25,207.88,208.25,207.34
27.07.2017,208.40,208.20,208.41,208.05
26.07.2017,207.79,207.79,207.79,207.79
25.07.2017,208.64,207.39,208.64,207.39
24.07.2017,208.56,208.53,208.85,208.53
21.07.2017,208.28,208.48,208.66,208.28
20.07.2017,207.12,208.02,208.02,207.12
19.07.2017,207.20,207.52,207.54,207.20
18.07.2017,206.93,207.04,207.24,206.93
17.07.2017,206.49,206.69,206.79,206.49
14.07.2017,206.35,206.11,207.01,206.11
13.07.2017,206.41,205.99,207.06,205.99
12.07.2017,205.98,206.49,206.59,205.98
11.07.2017,205.61,205.67,205.90,205.55
10.07.2017,205.33,205.97,205.98,205.33
07.07.2017,205.61,205.42,205.84,205.29
06.07.2017,207.15,205.86,207.15,205.86
05.07.2017,207.39,207.46,207.79,207.39
04.07.2017,207.55,207.69,207.86,207.55
03.07.2017,207.65,207.49,207.96,207.49
30.06.2017,207.65,207.42,207.95,207.42
29.06.2017,208.57,207.66,208.72,207.66
28.06.2017,208.63,209.32,209.44,208.63
27.06.2017,211.00,209.27,211.00,209.27
26.06.2017,210.91,210.93,211.26,210.91
23.06.2017,210.99,210.91,210.99,210.82
22.06.2017,211.14,210.99,211.20,210.99
21.06.2017,211.04,210.93,211.22,210.79
20.06.2017,210.56,210.75,210.75,210.53
19.06.2017,210.31,210.27,210.31,210.15
16.06.2017,210.01,210.13,210.13,209.75
15.06.2017,210.84,210.19,210.84,209.84
14.06.2017,210.43,211.00,211.00,210.43
13.06.2017,210.27,210.49,210.49,210.27
12.06.2017,210.46,210.52,210.52,210.43
09.06.2017,210.02,209.93,210.08,209.88
08.06.2017,208.53,209.51,209.51,208.53
07.06.2017,208.82,208.77,208.99,208.67
06.06.2017,208.50,208.83,208.83,208.50
02.06.2017,208.63,208.53,208.63,208.51
01.06.2017,208.44,207.93,208.44,207.93
31.05.2017,208.69,208.77,208.99,208.69
30.05.2017,208.52,208.74,208.74,208.38
29.05.2017,208.28,208.64,208.69,208.25
26.05.2017,208.04,208.61,208.61,208.04
25.05.2017,207.88,208.00,208.08,207.88
24.05.2017,207.51,207.45,207.78,207.45
23.05.2017,207.63,207.57,207.63,207.35
22.05.2017,207.97,207.02,207.97,207.02
19.05.2017,208.13,207.91,208.13,207.91
18.05.2017,207.81,207.90,208.29,207.81
17.05.2017,207.03,207.53,207.53,206.88
16.05.2017,206.75,206.82,206.90,206.69
15.05.2017,206.60,206.57,206.75,206.57
12.05.2017,206.66,206.93,206.93,206.63
11.05.2017,206.26,206.23,206.53,206.23
10.05.2017,207.43,207.53,207.74,207.40
09.05.2017,207.19,207.15,207.19,207.07
08.05.2017,207.68,207.50,208.02,207.50
05.05.2017,207.77,207.82,208.03,207.77
04.05.2017,207.61,207.70,207.76,207.61
03.05.2017,207.93,207.93,207.95,207.75
02.05.2017,207.40,207.70,207.70,206.71
28.04.2017,207.77,207.81,207.82,207.24
27.04.2017,207.15,207.96,207.96,207.07
26.04.2017,207.10,207.06,207.14,206.89
25.04.2017,208.05,207.19,208.05,207.19
24.04.2017,207.66,208.00,208.00,207.66
21.04.2017,207.80,207.21,207.80,207.21
20.04.2017,207.36,207.43,207.43,207.07
19.04.2017,207.74,207.45,207.81,207.45
18.04.2017,207.35,207.61,207.81,207.35
13.04.2017,207.56,207.41,207.78,207.41
12.04.2017,207.24,207.38,207.38,207.01
11.04.2017,207.38,207.34,207.38,207.18
10.04.2017,207.30,207.52,207.58,207.30
07.04.2017,207.39,207.82,207.91,207.39
06.04.2017,207.27,207.38,207.38,207.16
05.04.2017,207.49,207.27,207.49,207.17
04.04.2017,207.10,207.34,207.51,207.03
03.04.2017,206.40,206.74,206.74,206.40
31.03.2017,206.34,206.37,206.58,206.24
30.03.2017,206.69,206.57,206.69,206.40
29.03.2017,205.93,206.57,206.57,205.92
28.03.2017,205.81,206.09,206.17,205.81
27.03.2017,205.92,205.60,205.92,205.60
24.03.2017,204.67,205.43,205.43,204.67
23.03.2017,205.30,204.93,205.40,204.93
22.03.2017,204.73,204.96,204.98,204.65
21.03.2017,203.88,204.10,204.12,203.60
20.03.2017,203.67,203.80,203.80,203.37
17.03.2017,203.09,203.73,203.85,203.08
16.03.2017,204.52,203.76,204.52,203.76
15.03.2017,203.79,204.51,204.51,203.79
14.03.2017,203.17,203.56,203.56,203.17
13.03.2017,203.68,203.40,203.98,203.40
10.03.2017,203.95,203.42,204.35,203.42
09.03.2017,204.79,204.48,205.29,204.48
08.03.2017,205.62,204.80,205.62,204.80
07.03.2017,205.90,205.96,206.34,205.90
06.03.2017,206.31,206.05,206.42,206.05
03.03.2017,206.52,206.21,206.65,206.08
02.03.2017,206.53,206.50,206.64,206.48
01.03.2017,207.26,206.57,207.26,206.57
28.02.2017,207.07,207.43,207.53,207.07
27.02.2017,207.24,207.14,207.24,207.06
24.02.2017,206.17,206.93,206.93,206.17
23.02.2017,205.65,206.04,206.17,205.65
22.02.2017,205.17,205.62,205.62,205.17
21.02.2017,205.32,205.22,205.34,205.16
20.02.2017,205.74,205.77,205.77,205.29
17.02.2017,205.73,205.73,205.91,205.73
16.02.2017,205.14,205.90,205.90,205.06
15.02.2017,205.19,204.94,205.28,204.81
14.02.2017,205.23,205.12,205.57,205.12
13.02.2017,205.59,205.36,205.59,204.77
10.02.2017,205.21,205.11,205.35,205.05
09.02.2017,205.63,206.00,206.10,205.63
08.02.2017,204.30,205.43,205.43,204.30
07.02.2017,204.45,204.46,204.53,204.18
06.02.2017,204.51,204.01,204.53,204.01
03.02.2017,204.72,204.70,205.05,204.65
02.02.2017,204.10,204.99,205.00,204.10
01.02.2017,204.44,204.09,204.44,203.96
31.01.2017,204.36,204.92,204.92,204.36
30.01.2017,204.24,204.63,204.63,204.24
27.01.2017,205.01,205.10,205.18,204.90
26.01.2017,205.48,205.00,205.59,205.00
25.01.2017,206.61,206.04,206.72,206.04
24.01.2017,207.58,207.18,207.58,207.18
23.01.2017,206.86,207.49,207.49,206.72
20.01.2017,207.33,206.78,207.33,206.78
19.01.2017,207.61,207.52,207.61,207.30
18.01.2017,208.39,208.03,208.46,208.03
17.01.2017,208.98,208.69,209.37,208.63
16.01.2017,208.51,208.27,208.51,208.23
13.01.2017,208.46,208.21,208.53,208.00
12.01.2017,208.91,208.66,208.91,208.50
11.01.2017,207.94,208.43,208.64,207.94
10.01.2017,207.91,207.91,208.18,207.91
09.01.2017,207.54,207.74,208.06,207.54
06.01.2017,207.93,207.45,207.93,207.33
05.01.2017,208.13,207.93,208.13,207.47
04.01.2017,208.66,208.11,208.66,208.11
03.01.2017,209.95,208.27,209.95,208.18
02.01.2017,209.48,209.95,210.34,209.48
30.12.2016,209.71,209.57,209.71,209.57
29.12.2016,209.61,209.91,210.07,209.61
28.12.2016,209.64,209.46,209.64,209.38
27.12.2016,209.14,209.52,209.52,209.05
23.12.2016,209.05,209.18,209.18,208.95
22.12.2016,209.11,208.72,209.11,208.65
21.12.2016,209.20,209.22,209.32,209.10
20.12.2016,208.58,208.99,209.14,208.53
19.12.2016,207.99,209.03,209.03,207.99
16.12.2016,208.06,207.91,208.50,207.91
15.12.2016,207.59,207.81,208.10,207.46
14.12.2016,208.49,208.74,208.74,208.29
13.12.2016,207.11,207.85,207.85,207.11
12.12.2016,206.07,206.51,206.51,206.07
09.12.2016,206.87,206.99,206.99,206.53
08.12.2016,207.40,206.45,207.40,206.43
07.12.2016,207.24,207.43,207.54,207.24
06.12.2016,206.97,206.74,207.18,206.74
05.12.2016,206.86,206.59,206.86,206.07
02.12.2016,206.53,207.51,207.51,206.53
01.12.2016,207.00,206.31,207.00,206.23
30.11.2016,207.74,207.22,208.04,207.22
29.11.2016,207.15,207.49,207.53,207.15
28.11.2016,206.90,207.09,207.09,206.74
25.11.2016,206.59,206.66,206.83,206.42
24.11.2016,206.47,206.47,206.47,206.47
23.11.2016,207.35,206.20,207.35,206.04
22.11.2016,207.30,207.25,207.58,207.22
21.11.2016,206.29,206.58,206.65,206.26
18.11.2016,205.73,206.46,206.99,205.73
17.11.2016,207.16,206.53,207.16,206.31
16.11.2016,206.64,206.70,206.70,206.58
15.11.2016,207.11,207.31,207.69,207.06
14.11.2016,206.24,206.15,206.24,205.23
11.11.2016,207.24,206.95,207.52,206.85
10.11.2016,209.54,208.18,209.54,207.70
09.11.2016,210.25,211.16,211.51,210.25
08.11.2016,211.53,211.38,211.85,211.38
07.11.2016,211.47,211.70,211.80,211.47
04.11.2016,211.67,211.59,211.93,211.59
03.11.2016,211.88,211.60,211.88,211.53
02.11.2016,211.66,212.05,212.08,211.66
01.11.2016,211.20,211.04,211.46,211.04
31.10.2016,211.74,211.77,211.94,211.65
28.10.2016,211.68,211.71,211.98,211.61
27.10.2016,213.18,211.98,213.18,211.98
26.10.2016,214.28,213.18,214.28,213.18
25.10.2016,214.58,214.34,214.58,214.12
24.10.2016,214.88,214.28,214.88,214.28
21.10.2016,214.56,214.45,214.56,214.45
20.10.2016,214.18,214.49,214.49,213.64
19.10.2016,214.22,214.18,214.38,214.18
18.10.2016,213.96,214.10,214.10,213.85
17.10.2016,213.41,213.80,213.84,213.28
14.10.2016,213.90,213.89,213.96,213.76
13.10.2016,213.93,214.01,214.19,213.90
12.10.2016,213.94,213.51,213.94,213.46
11.10.2016,214.01,214.10,214.18,213.93
10.10.2016,214.16,213.85,214.16,213.85
07.10.2016,214.09,214.21,214.40,214.09
06.10.2016,214.53,214.41,214.84,214.40
05.10.2016,215.39,214.37,215.39,214.37
04.10.2016,215.96,215.82,216.08,215.81
30.09.2016,216.47,216.46,216.78,216.46
29.09.2016,216.58,216.30,216.58,216.26
28.09.2016,216.82,216.82,216.86,216.51
27.09.2016,216.40,216.57,216.75,216.24
26.09.2016,215.98,216.29,216.29,215.85
23.09.2016,215.84,215.70,215.99,215.70
22.09.2016,215.59,216.07,216.07,215.49
21.09.2016,214.95,214.57,215.05,214.57
20.09.2016,214.74,214.95,215.07,214.61
19.09.2016,214.43,214.34,214.43,214.13
16.09.2016,214.23,214.24,214.62,214.12
15.09.2016,213.80,213.97,214.03,213.78
14.09.2016,213.68,214.13,214.24,213.68
13.09.2016,214.27,213.95,214.46,213.95
12.09.2016,213.68,213.98,214.04,213.60
09.09.2016,215.22,214.23,215.27,214.23
08.09.2016,216.65,215.64,216.68,215.64
07.09.2016,216.48,216.66,216.75,216.38
06.09.2016,215.51,216.12,216.39,215.51
05.09.2016,215.20,215.42,215.52,215.14
02.09.2016,215.11,214.98,215.30,214.98
01.09.2016,215.23,215.12,215.36,215.04
31.08.2016,216.09,215.48,216.09,215.48
30.08.2016,215.83,216.07,216.18,215.83
29.08.2016,215.60,216.11,216.11,215.58
26.08.2016,215.98,216.28,216.28,215.89
25.08.2016,215.97,216.02,216.02,215.63
24.08.2016,215.91,216.02,216.09,215.91
23.08.2016,216.01,216.05,216.19,215.76
22.08.2016,215.92,216.03,216.09,215.87
19.08.2016,216.06,215.63,216.21,215.60
18.08.2016,216.05,216.22,216.22,215.98
17.08.2016,215.62,215.68,215.68,215.33
16.08.2016,216.28,215.34,216.28,215.34
15.08.2016,216.46,216.08,216.63,216.04
12.08.2016,216.32,216.41,216.54,216.27
11.08.2016,216.47,216.40,216.51,216.40
10.08.2016,215.96,216.39,216.42,215.96
09.08.2016,215.83,215.89,215.89,215.46
08.08.2016,215.34,215.56,215.56,215.28
05.08.2016,215.51,215.44,215.66,215.40
04.08.2016,214.72,215.68,215.68,214.72
03.08.2016,214.69,214.62,214.80,214.59
02.08.2016,215.06,214.66,215.06,214.51
01.08.2016,215.68,215.52,215.76,215.52
29.07.2016,215.01,215.78,215.78,214.93
28.07.2016,215.03,215.14,215.18,214.99
27.07.2016,214.63,215.08,215.08,214.55
26.07.2016,214.76,214.34,214.76,214.34
25.07.2016,214.27,214.55,214.59,214.09
22.07.2016,214.20,214.24,214.24,213.80
21.07.2016,213.82,214.18,214.18,213.77
20.07.2016,214.31,214.18,214.33,214.10
19.07.2016,214.15,214.16,214.25,214.15
18.07.2016,214.14,213.90,214.16,213.90
15.07.2016,214.42,213.70,214.42,213.70
14.07.2016,214.69,214.43,214.96,214.23
13.07.2016,214.65,214.96,214.96,214.62
12.07.2016,214.87,214.43,214.87,214.43
11.07.2016,215.29,215.04,215.29,215.00
08.07.2016,214.90,215.35,215.35,214.90
07.07.2016,214.68,214.71,214.71,214.52
06.07.2016,214.88,214.94,215.28,214.88
05.07.2016,214.59,214.88,214.88,214.59
04.07.2016,214.39,214.61,214.61,214.35
01.07.2016,214.31,214.68,214.68,214.31
30.06.2016,213.18,213.94,213.94,213.18
29.06.2016,213.64,213.49,213.64,213.15
28.06.2016,212.35,213.06,213.06,212.35
27.06.2016,211.21,211.85,211.98,211.21
24.06.2016,210.80,210.50,211.13,210.50
23.06.2016,210.95,210.68,210.95,210.54
22.06.2016,210.81,210.66,210.84,210.66
21.06.2016,210.74,210.72,210.74,210.46
20.06.2016,210.60,210.93,210.93,210.59
17.06.2016,210.33,210.39,210.62,210.33
16.06.2016,210.43,210.30,210.43,210.19
15.06.2016,210.45,210.65,210.68,210.45
14.06.2016,210.74,210.52,210.97,210.52
13.06.2016,211.02,210.71,211.02,210.71
10.06.2016,211.36,211.36,211.36,211.06
09.06.2016,211.41,211.28,211.61,211.28
08.06.2016,211.10,210.98,211.10,210.93
07.06.2016,210.49,210.86,210.86,210.49
06.06.2016,210.66,210.31,210.66,210.31
03.06.2016,210.28,210.85,210.85,210.28
02.06.2016,209.91,210.25,210.25,209.63
01.06.2016,210.03,209.99,210.10,209.99
31.05.2016,209.58,209.97,209.97,209.55
30.05.2016,209.83,209.81,209.92,209.68
27.05.2016,210.18,210.02,210.31,210.02
26.05.2016,209.99,209.78,210.07,209.71
25.05.2016,209.24,210.09,210.09,209.24
24.05.2016,209.31,209.36,209.46,209.29
23.05.2016,209.56,208.96,209.56,208.96
20.05.2016,209.23,209.05,209.23,208.99
19.05.2016,208.69,209.04,209.05,208.69
18.05.2016,209.28,209.11,209.50,208.91
17.05.2016,209.18,209.60,209.60,209.16
13.05.2016,209.22,209.35,209.35,209.01
12.05.2016,209.59,208.97,209.65,208.94
11.05.2016,210.27,210.46,210.46,210.14
10.05.2016,209.94,210.44,210.66,209.94
09.05.2016,209.75,210.14,210.25,209.75
06.05.2016,209.59,209.94,209.94,209.59
05.05.2016,209.06,209.66,209.66,209.06
04.05.2016,209.26,209.47,209.47,209.26
03.05.2016,209.10,209.56,209.56,209.10
02.05.2016,208.86,208.75,209.08,208.74
29.04.2016,209.02,208.58,209.09,208.44
28.04.2016,209.06,209.11,209.24,209.03
27.04.2016,208.02,208.61,208.74,208.02
26.04.2016,208.28,208.39,208.72,208.28
25.04.2016,209.00,208.71,209.00,208.66
22.04.2016,209.30,209.25,209.46,209.20
21.04.2016,209.77,209.29,209.77,209.29
20.04.2016,210.43,210.34,210.43,210.21
19.04.2016,210.30,210.08,210.30,210.01
18.04.2016,210.63,210.46,210.74,210.43
15.04.2016,210.71,210.68,210.71,210.54
14.04.2016,210.88,210.38,210.88,210.19
13.04.2016,210.33,210.85,210.85,210.33
12.04.2016,210.47,210.16,210.55,210.16
11.04.2016,211.02,210.68,211.10,210.52
08.04.2016,210.62,210.93,210.93,210.62
07.04.2016,210.90,210.46,211.02,210.46
06.04.2016,210.60,210.88,211.18,210.60
05.04.2016,211.40,211.17,211.40,211.04
04.04.2016,211.13,211.03,211.20,210.92
01.04.2016,210.88,211.10,211.19,210.88
31.03.2016,211.20,210.99,211.20,210.81
30.03.2016,211.13,210.99,211.18,210.93
29.03.2016,210.67,211.01,211.01,210.67
24.03.2016,210.21,210.17,210.33,210.17
23.03.2016,209.86,210.03,210.03,209.60
22.03.2016,210.28,210.03,210.28,209.96
21.03.2016,210.18,210.01,210.33,209.83
18.03.2016,210.00,209.93,210.26,209.93
17.03.2016,209.83,209.86,209.93,209.58
16.03.2016,208.83,208.96,209.15,208.82
15.03.2016,209.18,208.50,209.18,208.49
14.03.2016,209.44,209.27,209.65,209.27
11.03.2016,207.75,209.15,209.25,207.75
10.03.2016,209.09,208.19,210.14,208.19
09.03.2016,209.02,208.78,209.11,208.68
08.03.2016,209.26,209.38,209.47,209.11
07.03.2016,209.07,208.70,209.10,208.70
04.03.2016,209.18,208.41,209.18,208.41
03.03.2016,208.52,209.14,209.14,208.52
02.03.2016,209.19,208.72,209.19,208.72
01.03.2016,209.64,209.60,209.79,209.60
29.02.2016,209.19,209.90,209.90,209.19
26.02.2016,208.90,209.01,209.06,208.90
25.02.2016,208.63,208.84,208.84,208.59
24.02.2016,208.52,208.68,208.68,208.52
23.02.2016,208.24,208.29,208.33,207.84
22.02.2016,208.09,208.41,208.41,207.81
19.02.2016,208.14,207.82,208.14,207.68
18.02.2016,207.50,207.76,207.83,207.45
17.02.2016,207.08,206.95,207.12,206.93
16.02.2016,207.14,206.86,207.19,206.76
15.02.2016,206.95,207.33,207.39,206.95
12.02.2016,206.70,206.79,207.18,206.70
11.02.2016,207.44,207.18,207.44,207.05
10.02.2016,207.41,207.11,207.41,207.06
09.02.2016,207.18,206.79,207.18,206.65
08.02.2016,207.18,206.91,207.44,206.91
05.02.2016,207.72,207.26,207.72,207.13
04.02.2016,207.59,207.43,207.59,207.36
03.02.2016,207.47,208.05,208.05,207.47
02.02.2016,207.76,207.56,207.77,207.56
01.02.2016,208.08,207.32,208.08,207.32
29.01.2016,207.51,207.99,207.99,207.49
28.01.2016,206.89,206.70,206.89,206.60
27.01.2016,206.57,206.47,206.74,206.18
26.01.2016,205.93,206.31,206.31,205.85
25.01.2016,205.43,205.58,205.63,205.43
22.01.2016,205.84,205.34,205.84,205.29
21.01.2016,204.55,205.65,205.85,204.55
20.01.2016,205.55,204.67,205.55,204.57
19.01.2016,204.57,204.75,204.75,204.43
18.01.2016,204.38,204.69,204.76,204.38
15.01.2016,204.60,204.77,204.90,204.60
14.01.2016,204.52,204.13,204.58,204.13
13.01.2016,203.69,204.29,204.49,203.69
12.01.2016,203.49,203.78,203.78,203.34
11.01.2016,204.18,203.95,204.43,203.86
08.01.2016,204.30,204.65,204.82,204.30
07.01.2016,205.28,204.15,205.28,204.15
06.01.2016,204.95,205.00,205.22,204.87
05.01.2016,204.32,204.50,204.56,204.32
04.01.2016,204.20,204.10,204.31,204.03
30.12.2015,203.03,203.36,203.38,203.03
29.12.2015,203.56,203.04,203.56,202.87
28.12.2015,202.98,203.82,203.82,202.98
23.12.2015,203.40,202.67,203.40,202.67
22.12.2015,203.88,203.20,203.88,203.20
21.12.2015,203.87,203.88,204.03,203.51
18.12.2015,204.02,204.21,204.36,203.97
17.12.2015,203.40,203.45,203.67,203.40
16.12.2015,202.98,202.51,203.14,202.51
15.12.2015,203.49,202.60,203.49,202.44
14.12.2015,204.26,203.85,204.49,203.79
11.12.2015,204.62,204.76,204.81,204.59
10.12.2015,204.30,204.47,204.62,204.30
09.12.2015,204.29,204.00,204.52,204.00
08.12.2015,204.24,204.42,204.65,204.04
07.12.2015,203.14,204.15,204.15,203.14
04.12.2015,203.00,202.73,203.00,202.51
03.12.2015,206.37,203.00,206.47,203.00
02.12.2015,206.17,206.34,206.59,206.17
01.12.2015,205.66,206.26,206.26,205.40
30.11.2015,206.08,205.96,206.08,205.96
27.11.2015,206.05,206.30,206.32,206.05
26.11.2015,205.83,205.84,205.84,205.77
25.11.2015,205.04,205.74,205.74,205.04
24.11.2015,205.08,205.03,205.11,204.97
23.11.2015,204.80,204.50,204.80,204.46
20.11.2015,205.08,205.15,205.20,205.08
19.11.2015,204.90,204.98,204.98,204.70
18.11.2015,204.31,204.59,204.59,204.31
17.11.2015,204.10,204.04,204.10,203.98
16.11.2015,203.98,203.90,203.98,203.61
13.11.2015,203.60,203.71,203.74,203.60
12.11.2015,203.34,203.09,203.34,203.01
11.11.2015,203.30,204.04,204.19,203.30
10.11.2015,203.17,203.53,203.53,203.17
09.11.2015,202.33,202.42,202.50,202.02
06.11.2015,203.81,202.47,203.88,202.47
05.11.2015,203.95,203.77,204.20,203.77
04.11.2015,204.54,204.05,204.83,204.05
03.11.2015,204.56,204.28,204.67,204.28
02.11.2015,204.33,204.28,204.50,204.28
30.10.2015,205.52,205.15,205.52,204.99
29.10.2015,206.04,205.13,206.08,205.13
28.10.2015,206.01,206.46,206.55,206.01
27.10.2015,205.37,206.04,206.04,205.37
26.10.2015,205.31,205.25,205.34,205.18
23.10.2015,205.39,205.27,205.42,205.21
22.10.2015,203.90,205.34,205.34,203.73
21.10.2015,203.15,203.86,203.86,203.15
20.10.2015,203.92,203.01,203.92,203.01
19.10.2015,203.75,203.87,203.94,203.75
16.10.2015,203.92,203.98,204.02,203.92
15.10.2015,203.96,203.65,203.96,203.65
14.10.2015,203.65,203.85,203.93,203.65
13.10.2015,203.44,203.20,203.50,203.20
12.10.2015,202.82,203.32,203.35,202.82
09.10.2015,203.13,202.84,203.15,202.84
08.10.2015,203.47,203.18,203.48,203.18
07.10.2015,202.73,202.94,202.97,202.73
06.10.2015,203.16,203.00,203.16,202.74
05.10.2015,204.01,203.40,204.12,203.40
02.10.2015,203.19,203.93,203.93,203.05
01.10.2015,202.65,203.35,203.35,202.65
30.09.2015,202.56,202.67,202.67,202.42
29.09.2015,202.31,202.49,202.49,202.27
28.09.2015,201.80,202.17,202.17,201.80
25.09.2015,201.77,201.55,201.77,201.49
24.09.2015,202.15,202.32,202.47,202.15
23.09.2015,202.25,202.18,202.27,202.08
22.09.2015,201.75,201.86,202.33,201.75
21.09.2015,201.67,201.26,201.67,201.26
18.09.2015,201.29,201.63,201.67,200.93
17.09.2015,199.47,199.80,199.95,199.47
16.09.2015,200.11,199.74,200.17,199.65
15.09.2015,200.96,200.10,201.07,200.10
14.09.2015,200.99,200.93,201.19,200.93
11.09.2015,200.68,201.08,201.08,200.68
10.09.2015,201.00,200.67,201.00,200.67
09.09.2015,200.62,200.59,200.83,200.58
08.09.2015,200.29,200.75,200.75,200.08
07.09.2015,200.79,200.36,200.79,200.36
04.09.2015,200.21,200.68,200.68,200.21
03.09.2015,198.93,199.80,199.80,198.93
02.09.2015,198.91,198.83,199.07,198.82
01.09.2015,199.15,198.78,199.33,198.78
31.08.2015,199.91,199.29,199.91,199.29
28.08.2015,199.79,199.87,200.09,199.79
27.08.2015,199.45,199.70,199.73,199.37
26.08.2015,199.67,199.63,199.74,199.44
25.08.2015,200.55,199.16,200.55,199.16
24.08.2015,201.39,201.01,201.39,201.01
21.08.2015,201.41,201.25,201.41,201.17
20.08.2015,201.54,201.49,202.00,201.49
19.08.2015,201.21,201.17,201.27,201.17
18.08.2015,201.78,201.23,201.78,201.23
17.08.2015,201.63,201.65,201.71,201.53
14.08.2015,201.64,201.11,201.78,201.11
13.08.2015,201.41,201.55,201.55,201.37
12.08.2015,202.26,201.79,202.26,201.77
11.08.2015,201.22,201.85,201.85,201.22
10.08.2015,200.88,200.75,201.12,200.75
07.08.2015,200.15,201.10,201.10,200.15
06.08.2015,199.96,200.42,200.42,199.96
05.08.2015,201.13,199.96,201.13,199.96
04.08.2015,201.89,201.38,201.89,201.25
03.08.2015,201.16,201.38,201.38,201.13
31.07.2015,201.10,201.35,201.35,200.55
30.07.2015,200.45,201.05,201.05,200.45
29.07.2015,200.42,200.17,200.48,200.12
28.07.2015,200.12,200.46,200.46,200.12
27.07.2015,200.34,200.43,200.77,200.34
24.07.2015,200.24,200.59,200.59,200.24
23.07.2015,199.83,199.78,199.92,199.74
22.07.2015,199.19,199.59,199.59,199.18
21.07.2015,200.10,199.15,200.10,199.15
20.07.2015,198.39,199.78,200.12,198.39
17.07.2015,199.00,199.39,199.39,199.00
16.07.2015,198.57,198.61,198.61,198.32
15.07.2015,197.87,198.37,198.37,197.82
14.07.2015,197.30,197.54,197.54,197.07
13.07.2015,196.60,197.10,197.10,196.27
10.07.2015,197.46,196.48,197.54,196.48
09.07.2015,197.51,197.49,197.83,197.49
08.07.2015,197.33,197.41,197.65,197.33
07.07.2015,196.49,197.45,197.45,196.49
06.07.2015,196.03,195.92,196.24,195.92
